"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieDateComparator2Years record1Value","[0] MovieDateComparator2Years record2Value","[0] MovieDateComparator2Years record1PreprocessedValue","[0] MovieDateComparator2Years record2PreprocessedValue","[0] MovieDateComparator2Years similarity","[0] MovieDateComparator2Years postproccesedSimilarity","[1] MovieTitleComparatorJaccard record1Value","[1] MovieTitleComparatorJaccard record2Value","[1] MovieTitleComparatorJaccard record1PreprocessedValue","[1] MovieTitleComparatorJaccard record2PreprocessedValue","[1] MovieTitleComparatorJaccard similarity","[1] MovieTitleComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","academy_awards_3334","actors_124","0.13999999999999999",,"1949-01-01T00:00","1974-01-01T00:00","1949-01-01T00:00","1974-01-01T00:00","0.0","0.0","On the Town","Save the Tiger","On the Town","Save the Tiger","0.2","0.2"
"LinearCombinationMatchingRule","academy_awards_1880","actors_149","0.0875",,"1975-01-01T00:00","2003-01-01T00:00","1975-01-01T00:00","2003-01-01T00:00","0.0","0.0","One Flew over the Cuckoo's Nest","The Pianist","One Flew over the Cuckoo's Nest","The Pianist","0.125","0.125"
"LinearCombinationMatchingRule","academy_awards_269","actors_94","0.0",,"2006-01-01T00:00","1944-01-01T00:00","2006-01-01T00:00","1944-01-01T00:00","0.0","0.0","Apocalypto","Watch on the Rhine","Apocalypto","Watch on the Rhine","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_459","actors_27","0.0",,"2002-01-01T00:00","1955-01-01T00:00","2002-01-01T00:00","1955-01-01T00:00","0.0","0.0","Far from Heaven","The Country Girl","Far from Heaven","The Country Girl","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3460","actors_126","0.07777777777777777",,"1947-01-01T00:00","1976-01-01T00:00","1947-01-01T00:00","1976-01-01T00:00","0.0","0.0","Tubby the Tuba","One Flew Over The Cuckoo's Nes","Tubby the Tuba","One Flew Over The Cuckoo's Nes","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","academy_awards_2542","actors_41","0.0",,"1963-01-01T00:00","1969-01-01T00:00","1963-01-01T00:00","1969-01-01T00:00","0.0","0.0","Bye Bye Birdie","Funny Girl","Bye Bye Birdie","Funny Girl","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1610","actors_135","0.0",,"1981-01-01T00:00","1988-01-01T00:00","1981-01-01T00:00","1988-01-01T00:00","0.0","0.0","Endless Love","Wall Street","Endless Love","Wall Street","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4111","actors_30","0.0",,"1939-01-01T00:00","1958-01-01T00:00","1939-01-01T00:00","1958-01-01T00:00","0.0","0.0","Nurse Edith Cavell","The Three Faces of Eve","Nurse Edith Cavell","The Three Faces of Eve","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2672","actors_42","0.0",,"1961-01-01T00:00","1969-01-01T00:00","1961-01-01T00:00","1969-01-01T00:00","0.0","0.0","George Seaton","The Lion in Winter","George Seaton","The Lion in Winter","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4111","actors_31","0.0",,"1939-01-01T00:00","1959-01-01T00:00","1939-01-01T00:00","1959-01-01T00:00","0.0","0.0","Nurse Edith Cavell","I Want to Live!","Nurse Edith Cavell","I Want to Live!","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2542","actors_40","0.0",,"1963-01-01T00:00","1968-01-01T00:00","1963-01-01T00:00","1968-01-01T00:00","0.0","0.0","Bye Bye Birdie","Guess Who�s Coming to Dinner","Bye Bye Birdie","Guess Who�s Coming to Dinner","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1720","actors_116","0.0",,"1979-01-01T00:00","1966-01-01T00:00","1979-01-01T00:00","1966-01-01T00:00","0.0","0.0","The Solar Film","Cat Ballou","The Solar Film","Cat Ballou","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1294","actors_59","0.19666666666666666",,"1987-01-01T00:00","1986-01-01T00:00","1987-01-01T00:00","1986-01-01T00:00","0.5","0.5","Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965","Trip to Bountiful","Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965","Trip to Bountiful","0.06666666666666667","0.06666666666666667"
"LinearCombinationMatchingRule","academy_awards_4049","actors_96","0.0",,"1940-01-01T00:00","1946-01-01T00:00","1940-01-01T00:00","1946-01-01T00:00","0.0","0.0","Hit Parade of 1941","The Lost Weekend","Hit Parade of 1941","The Lost Weekend","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_970","actors_151","0.0",,"1993-01-01T00:00","2005-01-01T00:00","1993-01-01T00:00","2005-01-01T00:00","0.0","0.0","The Firm","Ray","The Firm","Ray","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1603","actors_127","0.0",,"1981-01-01T00:00","1978-01-01T00:00","1981-01-01T00:00","1978-01-01T00:00","0.0","0.0","Man of Iron","The Goodbye Girl","Man of Iron","The Goodbye Girl","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3858","actors_92","0.3",,"1942-01-01T00:00","1942-01-01T00:00","1942-01-01T00:00","1942-01-01T00:00","1.0","1.0","Moscow Strikes Back","Sergeant York","Moscow Strikes Back","Sergeant York","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3932","actors_19","0.0",,"1941-01-01T00:00","1947-01-01T00:00","1941-01-01T00:00","1947-01-01T00:00","0.0","0.0","The Chocolate Soldier","To Each His Own","The Chocolate Soldier","To Each His Own","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2563","actors_63","0.0",,"1962-01-01T00:00","1990-01-01T00:00","1962-01-01T00:00","1990-01-01T00:00","0.0","0.0","Days of Wine and Roses","Driving Miss Daisy","Days of Wine and Roses","Driving Miss Daisy","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3932","actors_18","0.0",,"1941-01-01T00:00","1946-01-01T00:00","1941-01-01T00:00","1946-01-01T00:00","0.0","0.0","The Chocolate Soldier","Mildred Pierce","The Chocolate Soldier","Mildred Pierce","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2294","actors_100","0.0",,"1967-01-01T00:00","1950-01-01T00:00","1967-01-01T00:00","1950-01-01T00:00","0.0","0.0","Camelot","All the King's Men","Camelot","All the King's Men","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1363","actors_30","0.11666666666666665",,"1986-01-01T00:00","1958-01-01T00:00","1986-01-01T00:00","1958-01-01T00:00","0.0","0.0","The Fly","The Three Faces of Eve","The Fly","The Three Faces of Eve","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","academy_awards_1363","actors_31","0.0",,"1986-01-01T00:00","1959-01-01T00:00","1986-01-01T00:00","1959-01-01T00:00","0.0","0.0","The Fly","I Want to Live!","The Fly","I Want to Live!","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_140","actors_85","0.09999999999999999",,"2008-01-01T00:00","1934-01-01T00:00","2008-01-01T00:00","1934-01-01T00:00","0.0","0.0","The Garden","The Private Life of Henry VIII","The Garden","The Private Life of Henry VIII","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_4024","actors_39","0.0",,"1940-01-01T00:00","1967-01-01T00:00","1940-01-01T00:00","1967-01-01T00:00","0.0","0.0","Arise, My Love","Who�s Afraid of Virginia Woolf","Arise, My Love","Who�s Afraid of Virginia Woolf","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4041","actors_56","0.0",,"1940-01-01T00:00","1983-01-01T00:00","1940-01-01T00:00","1983-01-01T00:00","0.0","0.0","The Blue Bird","Sophie�s Choice","The Blue Bird","Sophie�s Choice","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4041","actors_57","0.0",,"1940-01-01T00:00","1984-01-01T00:00","1940-01-01T00:00","1984-01-01T00:00","0.0","0.0","The Blue Bird","Terms of Endearment","The Blue Bird","Terms of Endearment","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_957","actors_126","0.0",,"1994-01-01T00:00","1976-01-01T00:00","1994-01-01T00:00","1976-01-01T00:00","0.0","0.0","Quincy Jones","One Flew Over The Cuckoo's Nes","Quincy Jones","One Flew Over The Cuckoo's Nes","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3480","actors_145","0.0",,"1946-01-01T00:00","1999-01-01T00:00","1946-01-01T00:00","1999-01-01T00:00","0.0","0.0","The Best Years of Our Lives","Life is Beautiful","The Best Years of Our Lives","Life is Beautiful","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1145","actors_38","0.0",,"1990-01-01T00:00","1966-01-01T00:00","1990-01-01T00:00","1966-01-01T00:00","0.0","0.0","The Nasty Girl","Darling","The Nasty Girl","Darling","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4501","actors_148","0.0",,"1929-01-01T00:00","2001-01-01T00:00","1929-01-01T00:00","2001-01-01T00:00","0.0","0.0","Their Own Desire","Training Day","Their Own Desire","Training Day","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_807","actors_103","0.0",,"1996-01-01T00:00","1953-01-01T00:00","1996-01-01T00:00","1953-01-01T00:00","0.0","0.0","The Wild Bunch: An Album in Montage","High Noon","The Wild Bunch: An Album in Montage","High Noon","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2660","actors_54","0.0",,"1961-01-01T00:00","1981-01-01T00:00","1961-01-01T00:00","1981-01-01T00:00","0.0","0.0","Beep Prepared","Coal Miner�s Daughter","Beep Prepared","Coal Miner�s Daughter","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2068","actors_134","0.0",,"1972-01-01T00:00","1987-01-01T00:00","1972-01-01T00:00","1987-01-01T00:00","0.0","0.0","Limelight","The Color of Money","Limelight","The Color of Money","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_117","actors_71","0.0",,"2009-01-01T00:00","1998-01-01T00:00","2009-01-01T00:00","1998-01-01T00:00","0.0","0.0","John Calley","As Good As It Gets","John Calley","As Good As It Gets","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_117","actors_70","0.0",,"2009-01-01T00:00","1997-01-01T00:00","2009-01-01T00:00","1997-01-01T00:00","0.0","0.0","John Calley","Fargo","John Calley","Fargo","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3998","actors_83","0.0",,"1941-01-01T00:00","1933-01-01T00:00","1941-01-01T00:00","1933-01-01T00:00","0.0","0.0","Skylark","Dr. Jekyll and Mr. Hyde","Skylark","Dr. Jekyll and Mr. Hyde","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4501","actors_149","0.0",,"1929-01-01T00:00","2003-01-01T00:00","1929-01-01T00:00","2003-01-01T00:00","0.0","0.0","Their Own Desire","The Pianist","Their Own Desire","The Pianist","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2518","actors_29","0.0",,"1963-01-01T00:00","1957-01-01T00:00","1963-01-01T00:00","1957-01-01T00:00","0.0","0.0","How the West Was Won","Anastasia","How the West Was Won","Anastasia","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4288","actors_79","0.0",,"1936-01-01T00:00","1929-01-01T00:00","1936-01-01T00:00","1929-01-01T00:00","0.0","0.0","Three Smart Girls","The Way of All Flesh & The Las","Three Smart Girls","The Way of All Flesh & The Las","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3854","actors_91","0.15",,"1942-01-01T00:00","1941-01-01T00:00","1942-01-01T00:00","1941-01-01T00:00","0.5","0.5","Little Belgium","The Philadelphia Story","Little Belgium","The Philadelphia Story","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3341","actors_133","0.09999999999999999",,"1949-01-01T00:00","1986-01-01T00:00","1949-01-01T00:00","1986-01-01T00:00","0.0","0.0","The Magic Fluke","Kiss of the Spider Woman","The Magic Fluke","Kiss of the Spider Woman","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_4023","actors_38","0.0",,"1940-01-01T00:00","1966-01-01T00:00","1940-01-01T00:00","1966-01-01T00:00","0.0","0.0","Primrose Path","Darling","Primrose Path","Darling","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4023","actors_39","0.0",,"1940-01-01T00:00","1967-01-01T00:00","1940-01-01T00:00","1967-01-01T00:00","0.0","0.0","Primrose Path","Who�s Afraid of Virginia Woolf","Primrose Path","Who�s Afraid of Virginia Woolf","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_203","actors_19","0.0",,"2007-01-01T00:00","1947-01-01T00:00","2007-01-01T00:00","1947-01-01T00:00","0.0","0.0","Beaufort","To Each His Own","Beaufort","To Each His Own","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_359","actors_32","0.09999999999999999",,"2004-01-01T00:00","1960-01-01T00:00","2004-01-01T00:00","1960-01-01T00:00","0.0","0.0","The Phantom of the Opera","Room at the Top","The Phantom of the Opera","Room at the Top","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_2037","actors_102","0.13999999999999999",,"1972-01-01T00:00","1952-01-01T00:00","1972-01-01T00:00","1952-01-01T00:00","0.0","0.0","The Ruling Class","The African Queen","The Ruling Class","The African Queen","0.2","0.2"
"LinearCombinationMatchingRule","academy_awards_3341","actors_132","0.0",,"1949-01-01T00:00","1985-01-01T00:00","1949-01-01T00:00","1985-01-01T00:00","0.0","0.0","The Magic Fluke","Amadeus","The Magic Fluke","Amadeus","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1623","actors_148","0.0",,"1980-01-01T00:00","2001-01-01T00:00","1980-01-01T00:00","2001-01-01T00:00","0.0","0.0","Raging Bull","Training Day","Raging Bull","Training Day","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_936","actors_100","0.0",,"1994-01-01T00:00","1950-01-01T00:00","1994-01-01T00:00","1950-01-01T00:00","0.0","0.0","Farinelli: Il Castrato","All the King's Men","Farinelli: Il Castrato","All the King's Men","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_38","actors_14","0.0",,"2010-01-01T00:00","1942-01-01T00:00","2010-01-01T00:00","1942-01-01T00:00","0.0","0.0","The Wolfman","Suspicion","The Wolfman","Suspicion","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1353","actors_5","0.0",,"1986-01-01T00:00","1933-01-01T00:00","1986-01-01T00:00","1933-01-01T00:00","0.0","0.0","Red Grooms: Sunflower in a Hothouse","The Sin of Madelon Claudet","Red Grooms: Sunflower in a Hothouse","The Sin of Madelon Claudet","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1353","actors_4","0.0",,"1986-01-01T00:00","1932-01-01T00:00","1986-01-01T00:00","1932-01-01T00:00","0.0","0.0","Red Grooms: Sunflower in a Hothouse","Min and Bill","Red Grooms: Sunflower in a Hothouse","Min and Bill","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3357","actors_149","0.175",,"1949-01-01T00:00","2003-01-01T00:00","1949-01-01T00:00","2003-01-01T00:00","0.0","0.0","The Bicycle Thief","The Pianist","The Bicycle Thief","The Pianist","0.25","0.25"
"LinearCombinationMatchingRule","academy_awards_4027","actors_74","0.0",,"1940-01-01T00:00","2001-01-01T00:00","1940-01-01T00:00","2001-01-01T00:00","0.0","0.0","The Dark Command","Erin Brockovich","The Dark Command","Erin Brockovich","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1250","actors_15","0.0",,"1988-01-01T00:00","1943-01-01T00:00","1988-01-01T00:00","1943-01-01T00:00","0.0","0.0","Gang Cops","Mrs. Miniver","Gang Cops","Mrs. Miniver","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4230","actors_9","0.39999999999999997",,"1937-01-01T00:00","1937-01-01T00:00","1937-01-01T00:00","1937-01-01T00:00","1.0","1.0","Mr. Dodd Takes the Air","The Great Zeigfeld","Mr. Dodd Takes the Air","The Great Zeigfeld","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_2078","actors_140","0.0",,"1972-01-01T00:00","1994-01-01T00:00","1972-01-01T00:00","1994-01-01T00:00","0.0","0.0","Frog Story","Philadelphia","Frog Story","Philadelphia","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3310","actors_100","0.2375",,"1949-01-01T00:00","1950-01-01T00:00","1949-01-01T00:00","1950-01-01T00:00","0.5","0.5","Come to the Stable","All the King's Men","Come to the Stable","All the King's Men","0.125","0.125"
"LinearCombinationMatchingRule","academy_awards_1149","actors_74","0.0",,"1990-01-01T00:00","2001-01-01T00:00","1990-01-01T00:00","2001-01-01T00:00","0.0","0.0","Home Alone","Erin Brockovich","Home Alone","Erin Brockovich","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3331","actors_127","0.029166666666666664",,"1949-01-01T00:00","1978-01-01T00:00","1949-01-01T00:00","1978-01-01T00:00","0.0","0.0","To The Bicycle Thief - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1949.","The Goodbye Girl","To The Bicycle Thief - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1949.","The Goodbye Girl","0.041666666666666664","0.041666666666666664"
"LinearCombinationMatchingRule","academy_awards_3221","actors_141","0.0",,"1951-01-01T00:00","1995-01-01T00:00","1951-01-01T00:00","1995-01-01T00:00","0.0","0.0","Here Comes the Groom","Forest Gump","Here Comes the Groom","Forest Gump","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1","actors_94","0.0",,"2010-01-01T00:00","1944-01-01T00:00","2010-01-01T00:00","1944-01-01T00:00","0.0","0.0","Biutiful","Watch on the Rhine","Biutiful","Watch on the Rhine","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3340","actors_134","0.0",,"1949-01-01T00:00","1987-01-01T00:00","1949-01-01T00:00","1987-01-01T00:00","0.0","0.0","Hatch Up Your Troubles","The Color of Money","Hatch Up Your Troubles","The Color of Money","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2573","actors_97","0.0875",,"1962-01-01T00:00","1947-01-01T00:00","1962-01-01T00:00","1947-01-01T00:00","0.0","0.0","The Longest Day","The Best Years of Our Lives","The Longest Day","The Best Years of Our Lives","0.125","0.125"
"LinearCombinationMatchingRule","academy_awards_3217","actors_136","0.0",,"1951-01-01T00:00","1989-01-01T00:00","1951-01-01T00:00","1989-01-01T00:00","0.0","0.0","Decision before Dawn","Rain Man","Decision before Dawn","Rain Man","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3481","actors_145","0.0",,"1946-01-01T00:00","1999-01-01T00:00","1946-01-01T00:00","1999-01-01T00:00","0.0","0.0","Henry V","Life is Beautiful","Henry V","Life is Beautiful","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3217","actors_137","0.0",,"1951-01-01T00:00","1990-01-01T00:00","1951-01-01T00:00","1990-01-01T00:00","0.0","0.0","Decision before Dawn","My Left Foot","Decision before Dawn","My Left Foot","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4297","actors_65","0.0",,"1936-01-01T00:00","1992-01-01T00:00","1936-01-01T00:00","1992-01-01T00:00","0.0","0.0","Wanted, a Master","The Silence of the Lambs","Wanted, a Master","The Silence of the Lambs","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4297","actors_64","0.0",,"1936-01-01T00:00","1991-01-01T00:00","1936-01-01T00:00","1991-01-01T00:00","0.0","0.0","Wanted, a Master","Misery","Wanted, a Master","Misery","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_583","actors_24","0.0",,"2000-01-01T00:00","1952-01-01T00:00","2000-01-01T00:00","1952-01-01T00:00","0.0","0.0","Wonder Boys","A Streetcar Named Desire","Wonder Boys","A Streetcar Named Desire","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3573","actors_109","0.0",,"1945-01-01T00:00","1959-01-01T00:00","1945-01-01T00:00","1959-01-01T00:00","0.0","0.0","Guest in the House","Separate Tables","Guest in the House","Separate Tables","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4285","actors_76","0.0",,"1936-01-01T00:00","2003-01-01T00:00","1936-01-01T00:00","2003-01-01T00:00","0.0","0.0","Swing Time","The Hours","Swing Time","The Hours","0.0","0.0"
